,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI
SM-J39W4_S135_E1-50,L4 IT,0.9999319314956664,L4 IT_1,0.9999939203262328
SM-J39W4_S136_E1-50,L4 IT,1.0,L4 IT_2,0.9999979734420776
SM-J39W4_S137_E1-50,L4 IT,0.9999997615814208,L4 IT_2,0.9999957084655762
SM-J39W4_S138_E1-50,L4 IT,0.996994137763977,L4 IT_2,0.9953847527503968
SM-J39W4_S139_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J39W4_S173_E1-50,Sst,0.9999046325683594,Sst_25,0.9999113082885742
SM-J39W4_S174_E1-50,L4 IT,0.9999996423721312,L4 IT_2,0.999988317489624
SM-J39W4_S175_E1-50,Vip,0.8697075843811035,Vip_19,0.7779263257980347
SM-J39W4_S176_E1-50,Sst,0.9999994039535522,Sst_25,0.9999778270721436
SM-J39W4_S177_E1-50,Pvalb,0.8645352721214294,Pvalb_15,0.9662550687789916
SM-IUTI5_S407_E1-50,Sncg,0.9998284578323364,Sncg_6,0.9983850717544556
SM-IUTI5_S408_E1-50,Sncg,0.9997958540916444,Sncg_4,0.9941932559013368
SM-IUTI5_S409_E1-50,Sncg,0.9999728202819824,Sncg_2,0.4060625731945038
SM-IUTI5_S410_E1-50,Sncg,0.9999778270721436,Sncg_4,0.9996274709701538
SM-IUTI5_S411_E1-50,Sncg,0.9999988079071044,Sncg_4,0.9996887445449828
SM-GE5OG_S001_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.7078518271446228
SM-GE5OG_S002_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.3821901679039001
SM-GE5OG_S003_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.8481655716896057
AB-S40308_S246_E1-50,L5 IT,1.0,L5 IT_7,0.9996308088302612
AB-S40308_S247_E1-50,L5 IT,0.9999969005584716,L5 IT_5,0.9518090486526488
SM-GE94R_S114_E1-50,Pax6,0.9999969005584716,Pax6_1,0.9077396392822266
SM-GE94R_S115_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.999975085258484
SM-GE94R_S116_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.5092568397521973
SM-GE94R_S117_E1-50,L4 IT,0.9999876022338868,L4 IT_2,0.999752938747406
SM-GE94R_S118_E1-50,Lamp5,1.0,Lamp5_5,0.9946516752243042
SM-GE94R_S119_E1-50,L4 IT,0.9991419315338136,L4 IT_4,0.5940601229667664
SM-GE94R_S120_E1-50,Vip,1.0,Vip_11,0.9998797178268432
SM-GE94R_S121_E1-50,Pax6,0.9996368885040284,Pax6_4,0.942050039768219
SM-GE94R_S122_E1-50,Lamp5,0.9999997615814208,Lamp5_3,0.999822437763214
SM-GE94R_S123_E1-50,L4 IT,0.9977078437805176,L4 IT_1,0.956367254257202
SM-GE94R_S124_E1-50,L4 IT,0.8365384936332703,L4 IT_2,0.9993207454681396
SM-GE94R_S139_E1-50,L4 IT,0.9820780158042908,L4 IT_2,0.929412305355072
SM-GE94R_S140_E1-50,L5 IT,0.9984411597251892,L5 IT_6,0.9545367360115052
SM-GE953_S090_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE953_S091_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9999992847442628
SM-GE953_S092_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9926488995552064
SM-GE953_S093_E1-50,Vip,0.9999995231628418,Vip_4,0.9538061618804932
SM-GE953_S094_E1-50,L4 IT,0.999494194984436,L4 IT_2,0.9999992847442628
SM-GE953_S095_E1-50,Vip,1.0,Vip_9,0.9993246793746948
SM-GE953_S096_E1-50,L4 IT,1.0,L4 IT_1,0.4803419411182403
AB-S40309_S624_E1-50,L6 IT,0.8983819484710693,L6 IT_2,0.5541015267372131
AB-S40309_S625_E1-50,L2/3 IT,0.6446883678436279,L2/3 IT_1,0.9997873902320862
AB-S40309_S626_E1-50,L5 IT,0.9987561702728271,L5 IT_6,0.9995155334472656
AB-S40309_S636_E1-50,L5 IT,1.0,L5 IT_2,0.5305020809173584
AB-S40309_S637_E1-50,L5 IT,1.0,L5 IT_5,0.998097598552704
AB-S40309_S638_E1-50,L5 IT,1.0,L5 IT_5,0.9999927282333374
AB-S40309_S639_E1-50,L2/3 IT,0.9886320233345032,L2/3 IT_10,0.9975911378860474
AB-S40309_S643_E1-50,Pvalb,1.0,Pvalb_1,0.9999985694885254
AB-S40309_S644_E1-50,L5 IT,0.9999748468399048,L5 IT_7,0.6494644284248352
AB-S40309_S645_E1-50,L5 IT,0.9912644624710084,L5 IT_7,0.4897753596305847
AB-S40309_S646_E1-50,L5 IT,1.0,L5 IT_5,0.999607503414154
AB-S40309_S647_E1-50,L5 IT,0.9999946355819702,L5 IT_5,0.9980535507202148
AB-S40309_S648_E1-50,L4 IT,0.9679734706878662,L4 IT_4,0.502389669418335
AB-S40309_S649_E1-50,L5 IT,0.9999961853027344,L5 IT_7,0.9855863451957704
AB-S40309_S650_E1-50,Pvalb,0.999066174030304,Pvalb_13,0.6026473045349121
AB-S40309_S651_E1-50,L5 IT,0.956105887889862,L5 IT_3,0.9991853833198548
AB-S40309_S652_E1-50,L4 IT,1.0,L4 IT_2,0.9999990463256836
AB-S40309_S653_E1-50,L4 IT,1.0,L4 IT_2,0.9999994039535522
AB-S40309_S657_E1-50,L6 IT Car3,1.0,L6 IT Car3_3,0.9996728897094728
AB-S40309_S658_E1-50,L6 IT Car3,0.9999997615814208,L6 IT Car3_3,0.99990713596344
AB-S40309_S659_E1-50,L6 IT Car3,1.0,L6 IT Car3_3,0.9997530579566956
AB-S40309_S660_E1-50,L6 IT Car3,0.9999871253967284,L6 IT Car3_3,0.9998854398727416
AB-S40309_S664_E1-50,L4 IT,0.8471477627754211,L4 IT_2,0.9999979734420776
AB-S40309_S665_E1-50,L6 IT Car3,0.9999991655349731,L6 IT Car3_3,0.9999344348907472
