specimen_id,cell_name,donor,sex,age,brain_region,lobe,cortical_layer,target_layer,disease_category,condition,days_in_culture,genes_detected,has_ephys,has_morphology,transcriptomic_type_original,subclass_label_original,revised_subclass_label,broad_class,cross_species_type,l1_ttype,l1_cluster,l1_homology_type,core_l1_type,dendrite_type,normalized_depth,soma_depth_um,patched_cell_container,exp_component_name,dataset,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI,sag,tau,input_resistance,rheobase_i,fi_fit_slope,v_baseline,avg_rate_hero,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,adapt_hero,latency_rheo,sag_tau,sag_area,peak_freq_chirp,peak_ratio_chirp,knn_subclass,knn_subclass_conf,knn_supertype,knn_supertype_conf,has_morphology_svg,has_trace_svg,umap_expr_1,umap_expr_2,umap_ephys_1,umap_ephys_2,umap_morph_1,umap_morph_2,adapt_max,adapt_mean,ahp_delay_ratio_5spike,ahp_delay_ratio_hero,avg_rate_rheo,downstroke_adapt_ratio,downstroke_hero,downstroke_ramp,downstroke_rheo,downstroke_short_square,fast_trough_deltav_hero,fast_trough_deltav_ramp,fast_trough_deltav_rheo,fast_trough_deltav_short_square,fast_trough_v_adapt_ratio,fast_trough_v_last_rheo,first_isi_inv_hero,first_isi_inv_rheo,isi_adapt_ratio,isi_cv_hero,isi_cv_max,isi_cv_mean,isi_norm_sq_var_hero,isi_norm_sq_var_max,isi_norm_sq_var_mean,latency_hero,mean_isi_hero,mean_isi_rheo,median_isi_hero,peak_deltav_hero,peak_deltav_ramp,peak_deltav_rheo,peak_deltav_short_square,peak_v_adapt_ratio,postap_slope_hero,postap_slope_ramp,postap_slope_rheo,postap_slope_short_square,sag_area_depol,sag_depol,sag_peak_t,sag_peak_t_depol,threshold_i_ramp,threshold_v_adapt_ratio,threshold_v_hero,threshold_v_ramp,threshold_v_rheo,trough_deltav_hero,trough_deltav_ramp,trough_deltav_rheo,trough_slowdeltav_hero,trough_slowdeltav_rheo,upstroke_adapt_ratio,upstroke_downstroke_ratio_hero,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_rheo,upstroke_hero,upstroke_ramp,upstroke_rheo,upstroke_short_square,vm_for_sag,width_adapt_ratio,width_hero,width_ramp,width_rheo,width_suprathresh_hero,width_suprathresh_ramp,width_suprathresh_rheo,width_suprathresh_short_square,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_x_over_y,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_over_basal_dendrite_ratio_xy,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_x_over_y,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia
569248750,H16.03.012.11.06.01,H16.03.012,M,33 yrs,TemL,,,,Epilepsy,,,2549.0,False,False,FAIL,LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 LCP2,FAIL,LAMP5,True,,,,,huPSX170201_E1_50_S79,L1,,,,,,,,,,,,,,,,,,,,,Lamp5,1.0,Lamp5_2,0.6666666666666666,False,False,-0.54695123,-9.927194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569817514,H17.03.002.11.09.01,H17.03.002,M,61 yrs,MTG,,2.0,,Epilepsy,,,8583.0,True,False,Inh L1 SST NMBR (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 NMBR,Inh L1 SST NMBR (ADARB2+),LAMP5,True,,,,,huPSX170327_E1-50_S14,L1,,,,,0.1516790091991424,0.0241425090274859,468.6198830604553,10.0,0.5441136193136444,-58.131759280250186,36.000000000000014,3.7775943892477097,-37.5,0.00078,0.0047292368822725,0.0579799999999999,0.0397635740861187,1.276024531251276,,,Lamp5,1.0,Lamp5_6,0.8666666666666667,False,False,5.0928044,-10.443922,-3.944080114364624,11.38881778717041,,,,0.0213980106367433,0.0747435271128477,0.1329268292682972,8.000000000000004,0.904796958888242,-114.07388361768132,-102.3455912051608,-106.09389058346414,-104.14101974602406,-15.531253814697266,-18.031253814697266,-16.78125,,,-54.15625,42.08754208754208,10.827197921178,1.256765533665298,0.0904900304001531,,0.1300787178239793,,,,0.0155799999999999,0.027892,0.1169914285714285,0.0274799999999999,77.1875,79.65625381469727,79.09375762939453,76.4375,0.9747398818820192,0.0975835313174578,-0.4345337931129359,-1.6651332111714705,,0.0,0.0601532235741615,0.0541,0.75664,9.625,0.9670885079723236,-37.40625,-37.5,-37.031253814697266,,,,-0.5625,-2.78125,0.85152457664659,3.5311278075007166,3.862862176853852,3.794085024989881,402.80946255199495,395.3469132341619,402.52924150563626,393.4025318831154,-100.56250762939452,1.1219512195119046,0.00072,0.0008399999999999,0.00082,0.0006399999999999,0.00072,0.0006999999999999,0.00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569844356,H17.03.002.11.11.04,H17.03.002,M,61 yrs,MTG,,1.0,,Epilepsy,,,10139.0,True,False,VIP or Sncg,VIP,,GABAergic neuron,,VIP SYT6,VIP or Sncg,,False,,,,,huPSX170327_E1-50_S21,L1,,,,,0.1649316996335983,0.0154586941290997,571.484386920929,20.0,0.4549190926134585,-55.815235658125445,35.000000000000014,2.9821169764635216,-41.3125,0.0008399999999999,0.0126912688237177,0.03028,0.1299605106723826,1.872739218751873,,,,,,,False,True,,,,,,,,0.0336902156368584,0.0146437623204729,0.1546454767726255,5.000000000000002,0.9113848178686084,-88.48967936010219,-85.25602289764103,-92.03885755549344,-98.80991232032484,-11.687503814697266,-15.4375,-16.718746185302734,,,-53.500003814697266,70.82152974504183,9.15750915750916,2.600512632735261,0.1445581449739612,,0.1769044036915265,,,,0.0055399999999998,0.0290570588235294,0.175205,0.0304700000000001,73.03125190734863,74.90625381469727,74.40625762939453,74.8125,0.9897872351035536,0.5571692030475849,0.4327760083493159,-0.1876009187158456,,0.2724135742190224,0.3831224143505096,0.08572,0.07268,22.125,0.998341625375156,-42.34375,-39.343753814697266,-37.687503814697266,,,,-0.1875,-0.3750038146972656,0.8969884011715876,3.058174417113513,3.1837144576392653,3.1558783012355405,270.61687359764215,271.430832700044,290.46343342989053,294.6627169733128,-99.00000762939452,1.0888888888889876,0.0008799999999999,0.0009599999999998,0.0008999999999999,0.00076,0.0008399999999999,0.0007599999999998,0.0007399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569871062,H17.03.002.11.09.08,H17.03.002,M,61 yrs,MTG,TemL,1,,epilepsy,acute,0.0,5275.0,True,True,Inh L1 SST NMBR,LAMP5/PAX6/Other,VIP,GABAergic neuron,,LAMP5 NMBR,LAMP5/PAX6,LAMP5,True,aspiny,0.060504556060102,182.52183330750617,P1S4_170214_008_A01,huPSX170327_E1-50_S17,both,,,,,0.137212068,0.017163136,430.4687381,10.0,0.485665912,-61.51298089,29.0,3.508495012,-36.79687691,0.00074,0.008011372,0.10638,0.060962021,1.062211875,,,Lamp5,1.0,Lamp5_2,0.8666666666666667,True,True,0.9491454,-10.253556,-4.362084865570068,11.573165893554688,1.6740872859954834,5.880331516265869,0.068536025,0.019567373,0.079501169,0.089037571,5.0,0.900585843,-110.2585294,-101.6356694,-102.7016904,-107.1900033,-13.5625,-14.28125,-13.71875381,-16.37500191,1.017857069,-52.96875,39.65107058,6.995942353,1.256259617,0.106653773,0.294150576,0.166299613,0.000505517,0.026339678,0.006433356,0.01742,0.033871429,0.19725,0.0344,78.15625,80.96875381,81.28125,76.32812881,0.979411765,-0.258203523,0.27668558,-1.057867686,-1.098127313,0.0,0.105976999,0.03604,0.14176,10.25,0.961321613,-38.59375,-39.03125381,-38.78125,-13.96875,-17.5,-17.96875381,-0.40625,-4.25,0.892614994,3.39325176,3.581990778,3.600936051,374.134949,364.0580307,369.8222195,375.4047213,-99.31250763,1.128205128,0.00074,0.00082,0.00078,0.00066,0.00074,0.0007,0.00065,45.85039984,105.5245088,-403.1003998,-475.5228452,-375.0798302,-366.3055439,8.731638837,10.67448781,0.402549463,326.8027909,3.200141496,102.1213566,0.644566301,0.0,0.355433699,16.0,202.7945418,632.5802317,0.758834026,73.0,3.453829917,1.094654306,3.155178669,0.255234297,0.0,3231.327451,26.33647829,-21.00016535,5.0,94.62040656,1.014250485,93.29096504,0.0,0.362720403,0.637279597,4.0,71.49800735,103.25737,0.810328201,0.781472843,19.0,0.438287154,0.496221662,0.2,0.8,0.0,539.7955475,1325.849617,154.8525552
569883339,H17.03.002.11.09.12,H17.03.002,M,61 yrs,MTG,,1.0,,Epilepsy,,,7462.0,True,False,Inh L2-6 LAMP5 CA1 (Igtp),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 CA1,Inh L2-6 LAMP5 CA1 (Igtp),,False,,,,,huPSX170327_E1-50_S19,L1,,,,,0.1081358045339584,0.0213200887493661,290.49474000930786,50.0,0.2659125754841357,-76.60811352729797,1.0000000000000004,2.0303324016590136,-42.53125190734863,0.0008999999999999,,0.0977399999999999,229.15520223109831,0.6088475781256089,,,,,,,False,True,,,,,,,,0.0317392202961179,0.0672454617206004,,1.0000000000000004,0.8919349013295415,-93.38264427718237,-80.32728924246052,-88.40043990985299,-96.65764988505924,-12.812503814697266,-18.968753814697266,-16.062496185302734,,,-54.0,,,1.3510354041416175,,,0.1677337037915562,,,,0.0421199999999999,,,,66.34375190734863,62.84375,64.7187557220459,65.95312881469727,1.030892448512586,-1.7171113878658193,-1.3836419673035345,-0.7327253696908493,,0.3526473046878526,0.065449982881546,0.0866599999999999,0.0768199999999998,57.75,0.8840360633173505,-41.46875,-34.84375,-37.937503814697266,,,,-1.125,-3.4687538146972656,0.8930174972962353,2.084651296187123,2.244761109851367,2.255769113644169,194.67025043380923,180.31557495125747,199.41098198120372,196.23071690612463,-100.6875,1.15555555555532,0.00092,0.0011000000000001,0.0010000000000001,0.00082,0.0009000000000001,0.0008399999999999,0.0007699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571674365,H17.06.006.11.04.06,H17.06.006,M,35 yrs,MTG,TemL,,,epilepsy,acute,0.0,5016.0,True,False,Inh L1-2 PAX6 CDH12,LAMP5/PAX6/Other,LAMP5/PAX6/Other,GABAergic neuron,,PAX6 CDH12,ADARB2,PAX6,True,,,,P1S4_170301_006_A01,huPSX170327_E1-50_S40,both,,,,,0.010465751,0.028273572,514.19276,10.0,0.277435064,-61.30072343,20.0,4.493542869,-49.39062691,0.00108,0.007958516,0.07452,,0.0,,,Pax6,0.6666666666666666,Pax6_1,0.6,False,False,0.19841477,-7.6917186,-4.76436710357666,12.084870338439941,,,0.067198279,0.008997137,0.137323127,0.157176952,4.0,0.903968851,-78.06792547,-68.67731961,-77.57263451,-73.05779789,-13.84375381,-17.43750381,-15.49999619,-15.24999809,1.000503586,-63.03125763,22.70663034,4.251339172,1.010566242,0.069764246,0.111750443,0.070863839,0.000418778,0.006003273,0.001465364,0.01202,0.050911579,0.234106667,0.0503,77.37500191,79.28125763,80.68750381,80.31250381,0.984127045,-1.941255031,-1.063016264,-0.917211273,-0.844305314,,,0.30174,,2.5,0.959397435,-45.9375,-46.84375381,-47.40625381,-16.90625381,-20.43749619,-18.96874619,-3.0625,-3.46875,0.878559887,4.227012443,4.348773016,4.225763449,329.9940924,298.6620743,327.8036036,328.2881964,-99.12500763,1.076923077,0.001,0.0012,0.00108,0.00088,0.00104,0.00092,0.00095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577259988,H17.06.007.11.09.08,H17.06.007,F,42 yrs,MFG,,,,Tumor,,,6299.0,False,False,Inh L1 SST NMBR (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 NMBR,Inh L1 SST NMBR (ADARB2+),LAMP5,True,,,,,huPSX041217_E1-50_S06,L1,,,,,,,,,,,,,,,,,,,,,Lamp5,1.0,Lamp5_5,0.7333333333333333,False,False,4.7434635,-11.160003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588160377,H17.03.005.11.15.07,H17.03.005,M,60 yrs,MTG,TemL,,,epilepsy,acute,0.0,2071.0,False,False,Inh L1-2 PAX6 CDH12,LAMP5/PAX6/Other,LAMP5/PAX6/Other,GABAergic neuron,,PAX6 CDH12,ADARB2,PAX6,True,,,,P5S4_170509_207_A01,PSX052617_E1-50_S07,both,,,,,,,,,,,,,,,,,,,,,Pax6,0.8666666666666667,Pax6_1,0.6,False,False,-0.21276289,-9.698048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591326904,H17.03.006.11.09.04,H17.03.006,,,STG,TemL,4,,epilepsy,acute,0.0,5940.0,True,,Inh L2-4 PVALB WFDC2,PVALB,PVALB,GABAergic neuron,Pvalb 2,,,,,,,,P2S4_170523_066_A01,,LeeDalley,,,,,0.164463118,0.012779781,157.5520784,50.0,0.446267606,-60.82512474,8.0,1.699295786,-31.5,0.0004,0.3007296,0.06068,,0.0,,,Pvalb,1.0,Pvalb_15,1.0,False,False,-0.5185038,-12.43977,-6.374320983886719,20.0898380279541,,,0.3007296,0.080515224,0.003520588,0.003520588,2.0,0.91580599,-252.2798684,-141.8565917,-149.3309386,-210.507916,-14.78125191,-18.56249809,-11.96875381,-14.78125381,1.006915629,-45.375,234.741784,33.62474781,29.20187793,0.697074704,0.697074704,0.209858658,0.15192196,0.15192196,0.03571959,0.02824,0.128228571,0.02974,0.1244,65.53125572,41.46875191,46.65625,59.90625191,0.95551591,5.616835266,0.759616134,2.402107904,3.971992992,0.0,0.239497453,0.04524,0.08628,81.875,0.784172613,-30.40625191,-24.75000191,-33.4375,-14.84375191,-18.62499809,-12.06250381,-0.0625,-0.09375,0.833266108,1.591616148,1.62583378,1.783092138,401.5327123,230.6352386,266.2708225,357.7152146,-79.71875,1.111111111,0.00036,0.00048,0.00044,0.00032,0.00038,0.00038,0.00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591342863,H17.03.006.11.09.06,H17.03.006,,,STG,TemL,3,,epilepsy,acute,0.0,3793.0,True,,Inh L5-6 SST MIR548F2,PVALB,PVALB,GABAergic neuron,,,,,,,,,P2S4_170523_068_A01,,LeeDalley,,,,,0.103110343,0.016869953,405.9896469,20.0,0.790043759,-60.11865346,54.0,1.903141339,-43.59375381,0.0005,0.002579586,0.05734,0.04679324,0.505862188,,,Pvalb,1.0,Pvalb_15,0.7333333333333333,False,False,0.08901113,-10.545827,-2.934922218322754,17.079557418823242,,,0.03022069,0.004265149,0.022251597,0.057522124,11.0,0.971621059,-203.1371505,-151.2532622,-155.8823484,-196.7964996,-19.625,-22.37499619,-23.65624619,-18.65625,0.999469842,-58.28125381,57.87037037,11.36363636,1.031810952,0.109097425,0.200939685,0.107661906,0.000550301,0.032983471,0.003695883,0.00904,0.018534717,0.088736,0.01858,70.71875572,64.71875572,61.78125572,75.59375381,0.956367928,1.688031106,0.272729729,0.100920803,-0.662713177,0.0,0.235270306,0.0572,0.26448,20.0,0.992913976,-41.90625381,-35.78125381,-35.28125381,-19.78125,-22.68749619,-23.875,-0.15625,-0.218753815,0.920207421,1.820785736,1.679495075,1.889553424,369.8692262,254.0291089,294.5480251,374.5315538,-99.71875763,1.068965517,0.00048,0.00066,0.00058,0.00042,0.00052,0.00046,0.00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591394030,H17.03.006.11.11.02.01,H17.03.006,F,67 yrs,STG,,,,Epilepsy,,,6984.0,False,False,Inh L1 SST NMBR (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 NMBR,Inh L1 SST NMBR (ADARB2+),LAMP5,True,,,,,PS061517_E1-50_S17,L1,,,,,,,,,,,,,,,,,,,,,Lamp5,1.0,Lamp5_5,0.8,False,False,4.457842,-10.024721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591394258,H17.03.006.11.11.01.05,H17.03.006,F,67 yrs,STG,TemL,,,epilepsy,acute,0.0,3743.0,False,False,Inh L1-2 PAX6 CDH12,LAMP5/PAX6/Other,LAMP5/PAX6/Other,GABAergic neuron,,PAX6 CDH12,ADARB2,PAX6,True,,,,P5S4_170523_205_A01,PS061517_E1-50_S15,both,,,,,,,,,,,,,,,,,,,,,Vip,1.0,Vip_19,0.4666666666666667,False,False,0.6627272,-10.486456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591417808,H17.03.006.11.08.03,H17.03.006,F,67 yrs,STG,,,,Epilepsy,,,7283.0,True,False,Inh L1-4 LAMP5 LCP2 (rosehip),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 LCP2,Inh L1-4 LAMP5 LCP2 (rosehip),LAMP5,True,,,,,PS061517_E1-50_S37,L1,,,,,0.0485705845057964,0.021976559841858,573.0769038200378,5.0,-0.0272050650519968,-50.803112506866455,26.000000000000007,2.6183729581556068,-32.46875,0.0012,0.0115008775544098,0.03566,0.0439572914564953,0.6656639062506657,,,Lamp5,1.0,Lamp5_2,1.0,False,False,4.2035804,-12.209552,-2.723015308380127,13.48721981048584,,,,0.1097474374554032,0.0198690052309995,0.1576086956521764,1.0000000000000004,0.9678150893089752,-60.85471377410487,-46.334732726921345,-53.151964498142895,-57.69374100817235,-12.906246185302734,-21.937501907348633,-21.03125,,,-54.343753814697266,36.28447024673465,,1.407082521117606,0.1405456102528492,,0.2975583208113579,,,,0.00808,0.0393423999999999,,0.0391399999999999,58.7500057220459,41.96875286102295,47.12500476837158,48.5,1.0022370680406083,-1.4180887409257417,-1.328806735757303,-0.2627971599765125,,,,0.1721600000000001,,3.749999761581421,1.0439023147029447,-36.875003814697266,-31.531251907348633,-33.312503814697266,,,,-0.9062538146972656,-1.34375,1.048085001494973,3.22016242885148,1.961338734238239,2.309133902823927,195.96206291388316,90.878106037887,122.7350032243555,151.06373131063168,-107.40625762939452,1.0,0.0010799999999999,0.0014799999999999,0.0012799999999999,0.00092,0.00106,0.0009799999999999,0.0009199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591419680,H17.03.006.11.15.01,H17.03.006,F,67 yrs,STG,,3.0,,Epilepsy,,,6130.0,True,False,Inh L1-2 VIP PCDH20,VIP,,GABAergic neuron,,VIP PCDH20,Inh L1-2 VIP PCDH20,other,False,aspiny,,,,PS061517_E1-50_S22,L1,,,,,0.0806572660803794,0.0268419173725159,520.312488079071,20.0,0.3333333315828986,-70.94757429758708,23.000000000000007,3.570555787560753,-43.26562690734863,0.00161,0.0447001808016843,0.13972,0.2566059514799063,0.8813692968758815,,,Vip,1.0,Vip_23,1.0,False,False,-0.21700178,-6.112647,-3.1179463863372803,13.37934398651123,,,,0.2069937810396974,0.205738575982996,0.1659663865546207,3.000000000000001,0.9190804302551768,-32.4182410547613,-8.965794725517167,-31.82129911562467,-34.73229929882629,-0.5625,-1.9374961853027344,-3.3750038146972656,,,-50.25,77.27975270479031,9.560229445506687,4.550156739811914,0.3948036413886927,,0.4939582423956302,,,,0.0137799999999999,0.0437690909090909,0.2682399999999999,0.04519,47.593753814697266,19.218751907348633,47.593750059604645,42.23437684774399,-1.6222223917643228,0.0919602252509498,-0.6783349685004536,-0.9507959549464812,,0.849007968750849,0.2170441448688507,0.2455400000000001,0.4903200000000001,24.375,0.9320131262236742,-47.093753814697266,-41.375003814697266,-46.65625,,,,-0.3125,-2.40625,0.9074231552653907,3.860399797397082,4.81930831852569,3.5223314510501886,125.14737119977028,43.208929102878635,112.08516268824032,124.00623340067798,-96.75000762939452,1.141025641025568,0.00154,0.0023599999999999,0.0016599999999999,0.0015199999999999,0.0021199999999998,0.0015999999999998,0.0013799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592520966,H17.03.007.12.09.06,H17.03.007,,,MTG,TemL,,,epilepsy,acute,0.0,4565.0,,,Inh L1-4 VIP PENK,VIP,VIP,GABAergic neuron,,,,,,,,,P5S4_170530_206_A01,,LeeDalley,,,,,,,,,,,,,,,,,,,,,Vip,1.0,Vip_19,0.6,False,False,1.09107,-10.675575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595591249,H17.03.008.11.06.08,H17.03.008,F,60 yrs,MTG,TemL,2,,epilepsy,acute,0.0,5442.0,True,False,Inh L1-2 VIP TSPAN12,VIP,VIP,GABAergic neuron,,VIP TSPAN12,VIP (Sncg-like),VIP,True,,,,P2S4_170613_061_A01,BT170919-01_E1-50_S08,both,,,,,0.265190214,0.015520941,518.8801885,20.0,0.63308823,-60.17553434,25.0,2.235081894,-38.96875381,0.00056,0.038566644,0.04502,0.131668711,2.013150938,,,Sncg,0.7333333333333333,Sncg_6,0.6666666666666666,False,False,0.45658886,-6.6932144,-4.973039627075195,14.866523742675781,,,0.246811339,0.058236003,0.006490033,0.03869969,1.0,0.83917364,-120.286842,-113.7978241,-116.0886048,-139.2058002,-10.59375381,-14.43750381,-14.5,-14.46874619,1.000590667,-53.78125381,91.07468124,,5.697480699,0.423518291,0.817591585,0.360337952,0.014362432,0.167492884,0.038816274,0.00856,0.036605833,,0.03435,58.96875,73.18750381,71.28125381,64.34375572,1.129213483,1.888668852,0.342795216,-0.212930452,-1.748448659,2.229746406,0.335813642,0.04288,0.19118,20.875,0.949725155,-40.34375,-38.78125,-39.28125381,-10.65625381,-14.90625,-15.15625,-0.0625,-0.65625,0.84171003,2.228499469,2.844685677,2.81132107,268.0591635,323.7190404,326.3623406,311.1363637,-98.90625763,1.205882353,0.00062,0.0007,0.00068,0.00056,0.00062,0.00056,0.00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595597625,H17.03.008.11.06.10,H17.03.008,F,60 yrs,MTG,TemL,3,,epilepsy,acute,0.0,1406.0,True,False,Inh L1-2 PAX6 CDH12,LAMP5/PAX6/Other,LAMP5/PAX6/Other,GABAergic neuron,,PAX6 CDH12,Inhibitory,PAX6,True,,,,P2S4_170613_063_A01,BT170919-01_E1-50_S10,both,,,,,0.067271106,0.044907736,377.47401,10.0,0.422585513,-68.42737045,18.0,3.272026877,-41.65625381,0.00068,0.042271625,0.18928,0.1630997552323294,0.0,,,Pax6,0.9333333333333332,Pax6_1,0.5333333333333333,False,False,-0.6895317,-9.73766,-5.440225601196289,12.106034278869629,,,0.042271625,0.018534215,0.065756824,0.065756824,1.0,0.74534896,-118.5993916,-108.9070056,-109.8943042,-113.2254667,-10.87500381,-14.34375,-13.03125381,-13.4375,1.002875215,-54.90625381,48.35589942,,2.094503375,0.335321603,0.335321603,0.1829191,0.012593135,0.012593135,0.004854604,0.01842,0.055255294,,0.0554,78.37500381,81.18750381,81.375,77.18750763,0.963294543,0.070531412,-1.458765754,-0.961881815,-1.020185889,0.0,0.235257745,0.362,0.3241,10.0,0.933141712,-43.46875,-41.8125,-41.875,-10.87500381,-19.25000381,-19.65625381,0.0,-6.625,0.759357287,3.258574678,3.471039629,3.374495195,386.4649742,378.0205324,370.8378016,370.4767702,-99.12500763,1.303030303,0.00066,0.00078,0.00076,0.00058,0.00068,0.00068,0.00062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595699658,H17.03.008.12.06.04,H17.03.008,F,60 yrs,STG,,3.0,,Epilepsy,,,6164.0,True,False,LAMP5|a,LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 DBP,LAMP5|a,LAMP5,True,,,,,BT170919-01_E1-50_S12,L1,,,,,,,,,,,,,,,,,,,,,Lamp5,1.0,Lamp5_2,0.8666666666666667,False,False,4.4771695,-11.999298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595707946,H17.03.008.12.06.05,H17.03.008,F,60 yrs,STG,,2.0,,Epilepsy,,,7967.0,True,False,Inh L1-4 LAMP5 LCP2 (rosehip),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 LCP2,Inh L1-4 LAMP5 LCP2 (rosehip),LAMP5,True,,,,,BT170919-01_E1-50_S13,L1,,,,,0.0493959188461303,0.0214176960363116,867.5552606582642,10.0,0.8240740740740748,-60.26304279674184,40.000000000000014,3.078221377565547,-41.187503814697266,0.00104,0.0208973068013941,0.1129199999999999,,0.6549566406256551,,,Lamp5,1.0,Lamp5_2,1.0,False,False,4.3026986,-12.540894,-2.6145031452178955,13.218499183654785,,,,0.0386034556943952,0.0795975997176141,0.2689832689832756,6.000000000000002,0.9622380151426508,-83.3873212782655,-34.694180585352804,-62.86690336307181,-21.75538183396142,-4.093746185302734,-5.96875,-6.375003814697266,,,-46.937503814697266,159.74440894568863,8.804366966015142,1.4873239436619698,0.3559731632655924,,0.2565611443718188,,,,0.0103999999999999,0.0249282051282051,0.161628,0.0267400000000002,45.750004291534424,26.53125,38.24999988079071,17.500003814697266,0.7959183053839309,1.5012709902049852,-0.3525835194063079,-0.4070752872754801,,1.8395303125018396,0.3732211589813232,0.1077799999999999,0.9438599999999998,8.875,1.0062843676355069,-39.375003814697266,-40.53125,-39.78125,,,,-0.09375,-6.562496185302734,0.9848600077040328,2.5188771607022766,2.755740902040614,2.388993997773609,210.04241905996597,95.6081725018401,150.18865479299208,66.9678814384012,-108.56250762939452,1.0256410256409088,0.0006600000000001,0.0009399999999999,0.00078,0.00062,0.00082,0.0006999999999999,0.0008399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
